Head_id,Link,Dep_id,Sentence_no,Partition
T87,And_Or_Arg,T91,1043,4
T88,And_Or_Arg,T89,1043,4
T88,And_Or_Arg,T90,1043,4
T91,Argument-Arg,T88,1043,4
T93,Pre_Clause-Arg,T95,1044,4
T95,Post_Clause-Arg,T99,1044,4
T95,Argument-Arg,T96,1044,4
T96,Argument-Arg,T98,1044,4
T99,Argument-Arg,T100,1044,4
T102,Argument-Arg,T103,1045,4
T103,Argument-Arg,T105,1045,4
T105,Argument-Arg,T107,1045,4
T108,Argument-Arg,T111,1046,4
T111,Argument-Arg,T115,1046,4
T111,Argument-Arg,T112,1046,4
T112,And_Or_Arg,T113,1046,4
T112,And_Or_Arg,T114,1046,4
T116,Argument-Arg,T117,1047,4
T117,Argument-Arg,T118,1047,4
T118,Argument-Arg,T119,1047,4
T119,And_Or_Arg,T121,1047,4
T122,Pre_Clause-Arg,T123,1048,4
T123,Argument-Arg,T124,1048,4
T123,Argument-Arg,T125,1048,4
T123,Post_Clause-Arg,T127,1048,4
T127,Argument-Arg,T129,1048,4
T129,Argument-Arg,T130,1048,4
T130,Argument-Arg,T131,1048,4
T132,Argument-Arg,T134,1049,4
T135,And_Or_Arg,T132,1049,4
T135,And_Or_Arg,T137,1049,4
T137,Argument-Arg,T138,1049,4
T139,Argument-Arg,T138,1049,4
T139,Argument-Arg,T140,1049,4
T141,Argument-Arg,T144,1050,4
T141,Argument-Arg,T143,1050,4
T141,Post_Clause-Arg,T146,1050,4
T142,Pre_Clause-Arg,T141,1050,4
T146,Argument-Arg,T147,1050,4
T151,Pre_Clause-Arg,T153,1051,4
T153,Argument-Arg,T152,1051,4
T153,Post_Clause-Arg,T156,1051,4
T156,Argument-Arg,T157,1051,4
T156,Argument-Arg,T163,1051,4
T158,Pre_Clause-Arg,T159,1052,4
T159,Argument-Arg,T160,1052,4
T159,Post_Clause-Arg,T168,1052,4
T163,Argument-Arg,T164,1051,4
T167,Argument-Arg,T169,1052,4
T167,Argument-Arg,T170,1052,4
T168,Argument-Arg,T166,1052,4
T168,Argument-Arg,T167,1052,4
T171,Pre_Clause-Arg,T172,1053,4
T172,Post_Clause-Arg,T177,1053,4
T172,Argument-Arg,T174,1053,4
T174,Argument-Arg,T176,1053,4
T177,Argument-Arg,T178,1053,4
T182,Argument-Arg,T184,1055,4
T184,Argument-Arg,T185,1055,4
T184,Argument-Arg,T186,1055,4
T188,Argument-Arg,T189,1056,4
T189,Argument-Arg,T190,1056,4
T190,Argument-Arg,T191,1056,4
T191,Argument-Arg,T192,1056,4
T193,Argument-Arg,T194,1056,4
T149,Pre_Clause-Arg,T52,1037,4
T50,Argument-Arg,T49,1037,4
T1,Pre_Clause-Arg,T6,1059,2
T5,Argument-Arg,T4,1059,2
T6,Argument-Arg,T3,1059,2
T6,Argument-Arg,T2,1059,2
T6,Post_Clause-Arg,T5,1059,2
T7,Argument-Arg,T8,1060,2
T7,Argument-Arg,T9,1060,2
T7,Post_Clause-Arg,T10,1060,2
T10,Argument-Arg,T11,1060,2
T12,Pre_Clause-Arg,T68,1061,2
T13,Pre_Clause-Arg,T72,1062,2
T16,Pre_Clause-Arg,T17,1063,2
T17,Post_Clause-Arg,T19,1063,2
T19,Retrn_val-Arg,T20,1063,2
T24,Argument-Arg,T21,1064,2
T24,Argument-Arg,T22,1064,2
T24,Argument-Arg,T23,1064,2
T26,Argument-Arg,T25,1065,2
T29,Argument-Arg,T30,1057,2
T34,Argument-Arg,T27,1065,2
T34,Argument-Arg,T33,1065,2
T39,Argument-Arg,T15,1066,2
T35,Argument-Arg,T37,1068,2
T35,Argument-Arg,T41,1068,2
T44,Retrn_val-Arg,T45,1069,2
T44,Retrn_val-Arg,T46,1069,2
T44,Retrn_val-Arg,T47,1069,2
T44,Retrn_val-Arg,T48,1069,2
T52,Pre_Clause-Arg,T57,1234,2
T54,Argument-Arg,T53,1234,2
T57,And_Or_Arg,T54,1234,2
T57,And_Or_Arg,T56,1234,2
T59,Pre_Clause-Arg,T202,1232,2
T61,Argument-Arg,T60,1232,2
T65,Retrn_val-Arg,T66,1233,2
T68,Post_Clause-Arg,T70,1061,2
T77,And_Or_Arg,T75,1067,2
T77,And_Or_Arg,T76,1067,2
T79,Argument-Arg,T50,1070,2
T79,Argument-Arg,T80,1070,2
T81,Argument-Arg,T51,1071,2
T81,Argument-Arg,T82,1071,2
T82,Argument-Arg,T84,1071,2
T84,Argument-Arg,T85,1071,2
T92,Pre_Clause-Arg,T93,1074,2
T93,Retrn_val-Arg,T94,1074,2
T93,Post_Clause-Arg,T96,1074,2
T96,Argument-Arg,T97,1074,2
T96,Argument-Arg,T102,1074,2
T101,And_Or_Arg,T98,1074,2
T101,And_Or_Arg,T99,1074,2
T102,Argument-Arg,T101,1074,2
T112,Pre_Clause-Arg,T113,1077,2
T113,Post_Clause-Arg,T120,1077,2
T115,Argument-Arg,T116,1077,2
T118,Argument-Arg,T119,1077,2
T120,And_Or_Arg,T118,1077,2
T122,Argument-Arg,T121,1078,2
T122,Argument-Arg,T125,1078,2
T125,And_Or_Arg,T123,1078,2
T125,And_Or_Arg,T124,1078,2
T127,Argument-Arg,T126,1079,2
T127,Argument-Arg,T130,1079,2
T130,And_Or_Arg,T128,1079,2
T130,And_Or_Arg,T129,1079,2
T137,Argument-Arg,T232,1080,2
T137,Argument-Arg,T233,1080,2
T138,Pre_Clause-Arg,T140,1082,2
T140,Argument-Arg,T139,1082,2
T140,Post_Clause-Arg,T142,1082,2
T142,Argument-Arg,T141,1082,2
T142,Argument-Arg,T235,1082,2
T143,Pre_Clause-Arg,T144,1083,2
T144,Argument-Arg,T225,1083,2
T144,Post_Clause-Arg,T1202,1083,2
T145,Argument-Arg,T149,1084,2
T145,Argument-Arg,T236,1084,2
T149,Argument-Arg,T148,1084,2
T156,Argument-Arg,T155,1090,2
T156,Argument-Arg,T157,1090,2
T158,Argument-Arg,T159,1091,2
T158,Argument-Arg,T160,1091,2
T158,Post_Clause-Arg,T163,1091,2
T160,Argument-Arg,T161,1091,2
T161,Argument-Arg,T162,1091,2
T171,And_Or_Arg,T170,1098,2
T171,And_Or_Arg,T172,1098,2
T171,And_Or_Arg,T176,1098,2
T171,Post_Clause-Arg,T173,1098,2
T179,Argument-Arg,T178,1099,2
T179,Argument-Arg,T180,1099,2
T182,Argument-Arg,T178,1099,2
T182,Argument-Arg,T181,1099,2
T185,Argument-Arg,T1220,1101,2
T185,Argument-Arg,T186,1101,2
T188,Argument-Arg,T189,1101,2
T188,Argument-Arg,T190,1101,2
T192,Post_Clause-Arg,T188,1101,2
T194,Argument-Arg,T193,1102,2
T194,Argument-Arg,T1221,1102,2
T197,Argument-Arg,T196,1102,2
T198,Argument-Arg,T196,1102,2
T199,And_Or_Arg,T197,1102,2
T199,And_Or_Arg,T198,1102,2
T200,Pre_Clause-Arg,T244,1103,2
T202,And_Or_Arg,T61,1232,2
T202,And_Or_Arg,T62,1232,2
T203,Pre_Clause-Arg,T204,1231,2
T204,And_Or_Arg,T206,1231,2
T204,And_Or_Arg,T210,1231,2
T204,Post_Clause-Arg,T214,1231,2
T206,Argument-Arg,T205,1231,2
T208,Argument-Arg,T209,1231,2
T210,Argument-Arg,T208,1231,2
T212,Retrn_val-Arg,T213,1231,2
T214,And_Or_Arg,T212,1231,2
T214,And_Or_Arg,T215,1231,2
T215,Argument-Arg,T216,1231,2
T217,Argument-Arg,T216,1231,2
T218,Pre_Clause-Arg,T220,1229,2
T220,Argument-Arg,T219,1229,2
T220,Post_Clause-Arg,T222,1229,2
T222,Argument-Arg,T223,1229,2
T223,Argument-Arg,T224,1229,2
T227,Argument-Arg,T228,1230,2
T229,And_Or_Arg,T227,1230,2
T229,And_Or_Arg,T230,1230,2
T230,Argument-Arg,T231,1230,2
T237,Pre_Clause-Arg,T239,1085,2
T239,Argument-Arg,T238,1085,2
T239,Post_Clause-Arg,T241,1085,2
T241,Argument-Arg,T240,1085,2
T241,Argument-Arg,T242,1085,2
T244,Argument-Arg,T243,1103,2
T244,Argument-Arg,T245,1103,2
T244,Post_Clause-Arg,T247,1103,2
T247,Argument-Arg,T248,1103,2
T248,Argument-Arg,T249,1103,2
T250,Pre_Clause-Arg,T252,1103,2
T252,Argument-Arg,T253,1103,2
T252,Post_Clause-Arg,T256,1103,2
T253,Argument-Arg,T254,1103,2
T254,Argument-Arg,T255,1103,2
T256,Argument-Arg,T257,1103,2
T258,Pre_Clause-Arg,T259,1104,2
T261,Argument-Arg,T1222,1104,2
T262,Pre_Clause-Arg,T271,1105,2
T263,Argument-Arg,T272,1105,2
T264,Retrn_val-Arg,T265,1105,2
T266,Argument-Arg,T265,1105,2
T268,Argument-Arg,T269,1105,2
T268,Argument-Arg,T270,1105,2
T271,And_Or_Arg,T263,1105,2
T271,And_Or_Arg,T264,1105,2
T271,Post_Clause-Arg,T268,1105,2
T273,Pre_Clause-Arg,T275,1106,2
T275,Argument-Arg,T274,1106,2
T275,Argument-Arg,T276,1106,2
T275,Post_Clause-Arg,T283,1106,2
T278,Argument-Arg,T279,1106,2
T279,Argument-Arg,T280,1106,2
T281,Argument-Arg,T282,1106,2
T283,And_Or_Arg,T278,1106,2
T283,And_Or_Arg,T281,1106,2
T283,And_Or_Arg,T285,1106,2
T285,Argument-Arg,T286,1106,2
T286,Argument-Arg,T287,1106,2
T287,Argument-Arg,T288,1106,2
T289,Pre_Clause-Arg,T299,1107,2
T290,Argument-Arg,T298,1107,2
T291,Argument-Arg,T292,1107,2
T293,Argument-Arg,T292,1107,2
T295,Argument-Arg,T296,1107,2
T295,Argument-Arg,T297,1107,2
T299,And_Or_Arg,T290,1107,2
T299,Post_Clause-Arg,T295,1107,2
T299,And_Or_Arg,T291,1107,2
T300,Pre_Clause-Arg,T302,1108,2
T302,Argument-Arg,T301,1108,2
T302,Post_Clause-Arg,T304,1108,2
T304,Argument-Arg,T305,1108,2
T305,Argument-Arg,T306,1108,2
T309,Pre_Clause-Arg,T310,1109,2
T310,Post_Clause-Arg,T311,1109,2
T311,Argument-Arg,T312,1109,2
T312,Argument-Arg,T313,1109,2
T315,Pre_Clause-Arg,T317,1110,2
T317,Argument-Arg,T318,1110,2
T317,Post_Clause-Arg,T320,1110,2
T320,Argument-Arg,T321,1110,2
T320,Argument-Arg,T322,1110,2
T324,Pre_Clause-Arg,T326,1111,2
T326,Argument-Arg,T325,1111,2
T326,Post_Clause-Arg,T329,1111,2
T329,Argument-Arg,T330,1111,2
T330,Argument-Arg,T331,1111,2
T332,Pre_Clause-Arg,T333,1112,2
T333,Post_Clause-Arg,T334,1112,2
T334,Argument-Arg,T336,1112,2
T336,Argument-Arg,T319,1112,2
T337,Pre_Clause-Arg,T339,1113,2
T339,Argument-Arg,T340,1113,2
T339,Post_Clause-Arg,T342,1113,2
T340,Argument-Arg,T341,1113,2
T342,Argument-Arg,T343,1113,2
T342,Argument-Arg,T344,1113,2
T346,Argument-Arg,T347,1117,2
T346,Argument-Arg,T349,1117,2
T347,Argument-Arg,T348,1117,2
T350,Pre_Clause-Arg,T352,1114,2
T352,Argument-Arg,T351,1114,2
T352,Post_Clause-Arg,T354,1114,2
T354,Argument-Arg,T359,1114,2
T356,Argument-Arg,T357,1114,2
T356,Argument-Arg,T358,1114,2
T359,Argument-Arg,T356,1114,2
T360,Pre_Clause-Arg,T362,1115,2
T362,Argument-Arg,T363,1115,2
T362,Post_Clause-Arg,T364,1115,2
T364,Argument-Arg,T365,1115,2
T366,Pre_Clause-Arg,T368,1116,2
T368,Argument-Arg,T369,1116,2
T368,Post_Clause-Arg,T370,1116,2
T370,Retrn_val-Arg,T371,1116,2
T373,Pre_Clause-Arg,T380,1118,2
T375,Argument-Arg,T376,1118,2
T375,Argument-Arg,T377,1118,2
T375,Argument-Arg,T378,1118,2
T380,And_Or_Arg,T375,1118,2
T380,Post_Clause-Arg,T383,1118,2
T383,Argument-Arg,T384,1118,2
T387,Argument-Arg,T389,1119,2
T389,Argument-Arg,T390,1119,2
T390,Argument-Arg,T391,1119,2
T390,Argument-Arg,T580,1119,2
T391,Argument-Arg,T392,1119,2
T392,And_Or_Arg,T394,1119,2
T392,And_Or_Arg,T395,1119,2
T396,Pre_Clause-Arg,T404,1228,2
T398,Argument-Arg,T397,1228,2
T400,Argument-Arg,T401,1228,2
T403,Argument-Arg,T406,1228,2
T403,Argument-Arg,T402,1228,2
T404,And_Or_Arg,T398,1228,2
T404,And_Or_Arg,T400,1228,2
T404,Post_Clause-Arg,T403,1228,2
T406,Argument-Arg,T405,1228,2
T406,Argument-Arg,T407,1228,2
T408,Pre_Clause-Arg,T412,1226,2
T409,Pre_Clause-Arg,T434,1227,2
T412,Argument-Arg,T417,1226,2
T412,Post_Clause-Arg,T433,1226,2
T413,Argument-Arg,T424,1227,2
T414,Argument-Arg,T415,1226,2
T417,Argument-Arg,T416,1226,2
T419,Argument-Arg,T420,1226,2
T421,Argument-Arg,T422,1226,2
T421,Argument-Arg,T423,1226,2
T426,Argument-Arg,T427,1227,2
T426,Argument-Arg,T425,1227,2
T428,Argument-Arg,T429,1227,2
T430,And_Or_Arg,T428,1227,2
T430,And_Or_Arg,T431,1227,2
T431,Argument-Arg,T432,1227,2
T433,And_Or_Arg,T419,1226,2
T433,And_Or_Arg,T421,1226,2
T434,And_Or_Arg,T413,1227,2
T434,And_Or_Arg,T426,1227,2
T434,Post_Clause-Arg,T430,1227,2
T436,Argument-Arg,T439,1225,2
T436,Post_Clause-Arg,T441,1225,2
T439,And_Or_Arg,T437,1225,2
T439,And_Or_Arg,T438,1225,2
T441,Argument-Arg,T440,1225,2
T441,Argument-Arg,T442,1225,2
T444,Argument-Arg,T443,1224,2
T444,Post_Clause-Arg,T446,1224,2
T446,Argument-Arg,T445,1224,2
T446,Argument-Arg,T447,1224,2
T447,Argument-Arg,T448,1224,2
T448,And_Or_Arg,T449,1224,2
T448,And_Or_Arg,T450,1224,2
T453,Retrn_val-Arg,T452,1224,2
T456,Argument-Arg,T455,1224,2
T457,And_Or_Arg,T456,1224,2
T457,And_Or_Arg,T453,1224,2
T458,Pre_Clause-Arg,T460,1223,2
T458,else_Clause-Arg,T471,1223,2
T460,Argument-Arg,T470,1223,2
T460,Post_Clause-Arg,T465,1223,2
T461,And_Or_Arg,T462,1223,2
T461,And_Or_Arg,T463,1223,2
T465,Argument-Arg,T464,1223,2
T467,Argument-Arg,T466,1223,2
T469,Argument-Arg,T468,1223,2
T470,Argument-Arg,T461,1223,2
T471,And_Or_Arg,T467,1223,2
T471,And_Or_Arg,T469,1223,2
T473,Argument-Arg,T472,1222,2
T476,Argument-Arg,T474,1179,2
T477,Argument-Arg,T475,1180,2
T479,Pre_Clause-Arg,T480,1184,2
T480,Argument-Arg,T481,1184,2
T480,Post_Clause-Arg,T482,1184,2
T482,Argument-Arg,T483,1184,2
T490,Argument-Arg,T491,1185,2
T493,Argument-Arg,T492,1186,2
T493,Argument-Arg,T494,1186,2
T493,Post_Clause-Arg,T496,1186,2
T494,Argument-Arg,T495,1186,2
T508,Argument-Arg,T509,1193,2
T509,Argument-Arg,T510,1193,2
T512,Argument-Arg,T513,1194,2
T513,Argument-Arg,T514,1194,2
T515,Argument-Arg,T514,1194,2
T515,Argument-Arg,T518,1194,2
T516,Argument-Arg,T521,1195,2
T518,And_Or_Arg,T517,1194,2
T518,And_Or_Arg,T519,1194,2
T519,Argument-Arg,T520,1194,2
T523,Retrn_val-Arg,T516,1195,2
T525,Argument-Arg,T528,1196,2
T526,Argument-Arg,T527,1195,2
T526,Post_Clause-Arg,T523,1195,2
T530,Retrn_val-Arg,T525,1196,2
T531,Argument-Arg,T532,1196,2
T531,Post_Clause-Arg,T530,1196,2
T536,Argument-Arg,T535,1197,2
T538,Argument-Arg,T537,1198,2
T540,Argument-Arg,T539,1199,2
T540,Argument-Arg,T541,1199,2
T543,Argument-Arg,T539,1199,2
T544,Argument-Arg,T542,1199,2
T544,Argument-Arg,T543,1199,2
T548,Argument-Arg,T549,1200,2
T548,Argument-Arg,T551,1200,2
T551,And_Or_Arg,T550,1200,2
T551,And_Or_Arg,T552,1200,2
T553,Argument-Arg,T546,1200,2
T553,Argument-Arg,T554,1200,2
T554,Argument-Arg,T555,1200,2
T555,And_Or_Arg,T556,1200,2
T555,And_Or_Arg,T560,1200,2
T556,Argument-Arg,T557,1200,2
T560,Argument-Arg,T558,1200,2
T560,Argument-Arg,T559,1200,2
T575,Argument-Arg,T576,1120,2
T578,Argument-Arg,T577,1119,2
T578,Argument-Arg,T386,1119,2
T579,Argument-Arg,T578,1119,2
T579,Argument-Arg,T387,1119,2
T580,Argument-Arg,T581,1119,2
T582,Argument-Arg,T575,1120,2
T584,Argument-Arg,T585,1121,2
T585,Argument-Arg,T586,1121,2
T586,Argument-Arg,T587,1121,2
T589,Pre_Clause-Arg,T591,1123,2
T591,Argument-Arg,T590,1123,2
T591,Argument-Arg,T592,1123,2
T591,Post_Clause-Arg,T594,1123,2
T594,Argument-Arg,T596,1123,2
T596,And_Or_Arg,T595,1123,2
T596,And_Or_Arg,T598,1123,2
T598,Argument-Arg,T599,1123,2
T598,Argument-Arg,T597,1123,2
T600,And_Or_Arg,T601,1123,2
T600,And_Or_Arg,T596,1123,2
T601,Argument-Arg,T603,1123,2
T603,And_Or_Arg,T602,1123,2
T603,And_Or_Arg,T604,1123,2
T605,Pre_Clause-Arg,T617,1124,2
T615,Retrn_val-Arg,T616,1203,2
T617,Argument-Arg,T606,1124,2
T617,Post_Clause-Arg,T619,1124,2
T619,Argument-Arg,T620,1124,2
T620,Argument-Arg,T621,1124,2
T620,Argument-Arg,T622,1124,2
T622,Argument-Arg,T623,1124,2
T625,Argument-Arg,T627,1125,2
T627,And_Or_Arg,T626,1125,2
T627,And_Or_Arg,T628,1125,2
T630,Argument-Arg,T629,1126,2
T630,Argument-Arg,T631,1126,2
T648,Retrn_val-Arg,T649,1129,2
T648,Argument-Arg,T658,1129,2
T658,Argument-Arg,T659,1129,2
T660,Pre_Clause-Arg,T662,1131,2
T662,Argument-Arg,T661,1131,2
T662,Argument-Arg,T663,1131,2
T662,Post_Clause-Arg,T665,1131,2
T665,Argument-Arg,T667,1131,2
T667,And_Or_Arg,T666,1131,2
T667,And_Or_Arg,T669,1131,2
T669,Argument-Arg,T668,1131,2
T669,Argument-Arg,T670,1131,2
T671,And_Or_Arg,T672,1131,2
T671,And_Or_Arg,T667,1131,2
T672,Argument-Arg,T674,1131,2
T674,And_Or_Arg,T673,1131,2
T674,And_Or_Arg,T675,1131,2
T676,Pre_Clause-Arg,T678,1132,2
T678,Argument-Arg,T677,1132,2
T680,Argument-Arg,T681,1132,2
T681,Argument-Arg,T682,1132,2
T681,Argument-Arg,T683,1132,2
T683,Argument-Arg,T684,1132,2
T691,Argument-Arg,T690,1135,2
T691,Argument-Arg,T692,1135,2
T694,Pre_Clause-Arg,T696,1136,2
T696,Argument-Arg,T698,1136,2
T696,Post_Clause-Arg,T701,1136,2
T698,And_Or_Arg,T697,1136,2
T698,And_Or_Arg,T699,1136,2
T701,Argument-Arg,T702,1136,2
T703,Pre_Clause-Arg,T707,1204,2
T705,Argument-Arg,T706,1204,2
T707,And_Or_Arg,T705,1204,2
T707,And_Or_Arg,T710,1204,2
T707,And_Or_Arg,T714,1204,2
T710,Argument-Arg,T708,1204,2
T710,Argument-Arg,T709,1204,2
T712,And_Or_Arg,T717,1204,2
T712,And_Or_Arg,T714,1204,2
T714,Argument-Arg,T711,1204,2
T714,Argument-Arg,T715,1204,2
T715,Argument-Arg,T716,1204,2
T717,Argument-Arg,T718,1204,2
T718,Argument-Arg,T719,1204,2
T719,Argument-Arg,T721,1204,2
T721,Argument-Arg,T722,1204,2
T724,Argument-Arg,T723,1205,2
T724,Post_Clause-Arg,T726,1205,2
T726,Argument-Arg,T728,1205,2
T728,Argument-Arg,T729,1205,2
T758,Argument-Arg,T769,1210,2
T760,And_Or_Arg,T758,1210,2
T760,And_Or_Arg,T763,1210,2
T760,Post_Clause-Arg,T767,1210,2
T761,Argument-Arg,T762,1210,2
T763,And_Or_Arg,T761,1210,2
T763,And_Or_Arg,T765,1210,2
T765,Argument-Arg,T764,1210,2
T767,Argument-Arg,T766,1210,2
T767,Argument-Arg,T768,1210,2
T770,Argument-Arg,T769,1210,2
T770,Argument-Arg,T759,1210,2
T771,Argument-Arg,T772,1211,2
T774,And_Or_Arg,T773,1211,2
T774,And_Or_Arg,T775,1211,2
T776,Argument-Arg,T774,1211,2
T777,Argument-Arg,T778,1211,2
T779,And_Or_Arg,T771,1211,2
T779,And_Or_Arg,T776,1211,2
T779,And_Or_Arg,T777,1211,2
T779,And_Or_Arg,T780,1211,2
T780,Argument-Arg,T781,1211,2
T780,Argument-Arg,T782,1211,2
T784,Argument-Arg,T785,1212,2
T786,Pre_Clause-Arg,T788,1213,2
T788,Argument-Arg,T787,1213,2
T788,Post_Clause-Arg,T798,1213,2
T788,Argument-Arg,T789,1213,2
T794,Argument-Arg,T796,1213,2
T795,Argument-Arg,T796,1213,2
T796,Argument-Arg,T797,1213,2
T798,And_Or_Arg,T794,1213,2
T798,And_Or_Arg,T795,1213,2
T802,Argument-Arg,T801,1216,2
T809,Pre_Clause-Arg,T812,1217,2
T811,Argument-Arg,T810,1217,2
T812,And_Or_Arg,T814,1217,2
T812,And_Or_Arg,T811,1217,2
T812,Post_Clause-Arg,T806,1217,2
T814,Argument-Arg,T815,1217,2
T806,Argument-Arg,T818,1217,2
T819,Argument-Arg,T818,1217,2
T819,Argument-Arg,T820,1217,2
T825,Argument-Arg,T826,1219,2
T827,Argument-Arg,T828,1219,2
T829,Argument-Arg,T830,1219,2
T831,And_Or_Arg,T825,1219,2
T831,And_Or_Arg,T827,1219,2
T831,And_Or_Arg,T829,1219,2
T832,Pre_Clause-Arg,T835,1220,2
T834,Argument-Arg,T833,1220,2
T835,And_Or_Arg,T834,1220,2
T835,And_Or_Arg,T837,1220,2
T835,Post_Clause-Arg,T840,1220,2
T837,Argument-Arg,T838,1220,2
T840,Argument-Arg,T839,1220,2
T840,Argument-Arg,T841,1220,2
T841,Argument-Arg,T842,1220,2
T843,Argument-Arg,T842,1220,2
T845,Argument-Arg,T844,1221,2
T845,Post_Clause-Arg,T849,1221,2
T848,And_Or_Arg,T846,1221,2
T848,And_Or_Arg,T847,1221,2
T849,Argument-Arg,T848,1221,2
T851,Argument-Arg,T850,1087,2
T852,Argument-Arg,T36,1066,2
T852,Argument-Arg,T32,1066,2
T852,Post_Clause-Arg,T39,1066,2
T853,Argument-Arg,T42,1067,2
T853,Argument-Arg,T854,1067,2
T853,Post_Clause-Arg,T77,1067,2
T854,And_Or_Arg,T73,1067,2
T854,And_Or_Arg,T74,1067,2
T76,Argument-Arg,T855,1067,2
T858,Argument-Arg,T857,1137,2
T858,Argument-Arg,T859,1137,2
T860,And_Or_Arg,T861,1137,2
T860,And_Or_Arg,T858,1137,2
T861,Argument-Arg,T862,1137,2
T861,Argument-Arg,T857,1137,2
T863,Argument-Arg,T862,1137,2
T865,And_Or_Arg,T866,1137,2
T865,And_Or_Arg,T867,1137,2
T869,Argument-Arg,T876,1138,2
T872,Argument-Arg,T874,1138,2
T872,Argument-Arg,T871,1138,2
T874,And_Or_Arg,T873,1138,2
T874,And_Or_Arg,T875,1138,2
T876,Argument-Arg,T870,1138,2
T876,Argument-Arg,T871,1138,2
T878,Argument-Arg,T877,1139,2
T878,Argument-Arg,T884,1139,2
T884,And_Or_Arg,T879,1139,2
T884,And_Or_Arg,T880,1139,2
T884,And_Or_Arg,T881,1139,2
T884,And_Or_Arg,T882,1139,2
T884,And_Or_Arg,T883,1139,2
T884,And_Or_Arg,T885,1139,2
T888,Pre_Clause-Arg,T891,1141,2
T890,Argument-Arg,T889,1141,2
T891,And_Or_Arg,T890,1141,2
T891,And_Or_Arg,T893,1141,2
T891,Post_Clause-Arg,T902,1141,2
T893,Argument-Arg,T895,1141,2
T895,Argument-Arg,T894,1141,2
T895,Argument-Arg,T896,1141,2
T896,Argument-Arg,T897,1141,2
T899,Argument-Arg,T898,1141,2
T899,Argument-Arg,T900,1141,2
T900,Argument-Arg,T901,1141,2
T902,And_Or_Arg,T904,1141,2
T902,And_Or_Arg,T899,1141,2
T904,Argument-Arg,T905,1141,2
T908,Argument-Arg,T907,1143,2
T908,Argument-Arg,T909,1143,2
T910,Pre_Clause-Arg,T912,1144,2
T912,Argument-Arg,T913,1144,2
T912,Post_Clause-Arg,T923,1144,2
T915,Argument-Arg,T916,1144,2
T915,Argument-Arg,T917,1144,2
T915,Argument-Arg,T918,1144,2
T915,Argument-Arg,T919,1144,2
T915,Argument-Arg,T920,1144,2
T915,Argument-Arg,T921,1144,2
T923,Argument-Arg,T922,1144,2
T923,Argument-Arg,T924,1144,2
T925,Pre_Clause-Arg,T928,1145,2
T928,Argument-Arg,T926,1145,2
T928,Argument-Arg,T927,1145,2
T928,Post_Clause-Arg,T938,1145,2
T929,Argument-Arg,T924,1144,2
T929,Argument-Arg,T930,1144,2
T932,Argument-Arg,T931,1146,2
T932,Argument-Arg,T933,1146,2
T934,And_Or_Arg,T932,1146,2
T934,And_Or_Arg,T935,1146,2
T935,Argument-Arg,T931,1146,2
T935,Argument-Arg,T945,1146,2
T937,Argument-Arg,T936,1145,2
T938,And_Or_Arg,T937,1145,2
T938,And_Or_Arg,T940,1145,2
T940,Argument-Arg,T944,1145,2
T942,And_Or_Arg,T941,1145,2
T942,And_Or_Arg,T943,1145,2
T944,Argument-Arg,T942,1145,2
T948,Argument-Arg,T949,1146,2
T949,Argument-Arg,T950,1146,2
T950,Argument-Arg,T951,1146,2
T951,Argument-Arg,T945,1146,2
T951,Argument-Arg,T952,1146,2
T952,Argument-Arg,T955,1146,2
T955,And_Or_Arg,T953,1146,2
T955,And_Or_Arg,T954,1146,2
T957,Argument-Arg,T956,1147,2
T957,Argument-Arg,T958,1147,2
T960,Argument-Arg,T962,1147,2
T960,Argument-Arg,T958,1147,2
T962,Argument-Arg,T966,1147,2
T965,And_Or_Arg,T963,1147,2
T965,And_Or_Arg,T964,1147,2
T966,Argument-Arg,T965,1147,2
T968,Argument-Arg,T967,1148,2
T968,Argument-Arg,T969,1148,2
T972,Argument-Arg,T974,1149,2
T973,Argument-Arg,T970,1149,2
T973,Argument-Arg,T974,1149,2
T976,Argument-Arg,T975,1150,2
T976,Argument-Arg,T977,1150,2
T979,Argument-Arg,T978,1151,2
T979,Argument-Arg,T984,1151,2
T984,And_Or_Arg,T985,1151,2
T984,And_Or_Arg,T983,1151,2
T984,And_Or_Arg,T982,1151,2
T984,And_Or_Arg,T981,1151,2
T984,And_Or_Arg,T980,1151,2
T990,Argument-Arg,T989,1153,2
T990,Argument-Arg,T991,1153,2
T992,Argument-Arg,T991,1153,2
T992,Argument-Arg,T993,1153,2
T993,Argument-Arg,T994,1153,2
T995,Pre_Clause-Arg,T997,1154,2
T997,Argument-Arg,T998,1154,2
T997,Post_Clause-Arg,T1000,1154,2
T998,Argument-Arg,T999,1154,2
T1000,Retrn_val-Arg,T1001,1154,2
T1002,Pre_Clause-Arg,T1004,1155,2
T1004,Argument-Arg,T1003,1155,2
T1004,Post_Clause-Arg,T1006,1155,2
T1006,Retrn_val-Arg,T1007,1155,2
T1009,Argument-Arg,T1008,1156,2
T1009,Argument-Arg,T1010,1156,2
T1012,Argument-Arg,T1010,1156,2
T1014,Argument-Arg,T1013,1157,2
T1014,Argument-Arg,T1015,1157,2
T1018,Argument-Arg,T1016,1158,2
T1018,Argument-Arg,T1017,1158,2
T1020,Argument-Arg,T1019,1159,2
T1020,Argument-Arg,T1021,1159,2
T1021,And_Or_Arg,T1023,1159,2
T1021,And_Or_Arg,T1022,1159,2
